Wall time,Step,Value,Smoothed_Value
1736434118.7287383,0,-0.1233758926391601,-0.1233758926391601
1736434118.935765,1,-0.0566636696457862,-0.09001978114247315
1736434119.1465874,2,-0.0252250544726848,-0.06842153891921036
1736434119.3576212,3,-0.0264561809599399,-0.05793019942939275
1736434119.621719,4,0.0560388565063476,-0.03513638824224468
1736434119.8317802,5,0.0270350631326437,-0.005054197087883921
1736434120.0592954,6,0.0100191719830036,0.00828237123787404
1736434120.272174,7,0.063358761370182,0.0259991344064474
1736434120.4722028,8,0.0271052680909633,0.03671142421662804
1736434120.6702304,9,-0.0196455158293247,0.02157454974949358
1736434120.881973,10,0.0713972151279449,0.03044698014855382
1736434121.0849931,11,0.0807279646396637,0.044588738679885845
1736434121.2810762,12,0.0379211977124214,0.03950122594833372
1736434121.4675944,13,-0.0805053934454917,0.01797909364104272
1736434121.671243,14,0.0491640232503414,0.03174100145697594
1736434121.884305,15,-0.0362212285399436,0.010217312723398242
1736434122.0977304,16,-0.0593273639678955,-0.017793752998113598
1736434122.3157556,17,0.0008702088380232,-0.025203950772993238
1736434122.531492,18,0.0051322588697075,-0.0080764203099534
1736434122.7225256,19,-0.00208539981395,-0.01832630492281168
1736434122.912559,20,0.0673002228140831,0.002377985347993661
1736434123.1265829,21,-0.0151645839214324,0.011210541357286283
1736434123.351609,22,-0.0372781120240688,0.0035808771848678824
1736434123.5576448,23,0.0378708392381668,0.010128593258559743
1736434123.7393465,24,0.0456060357391834,0.019666880369186422
1736434123.937365,25,-0.0743148550391197,-0.00865613520145414
1736434124.1758935,26,0.101855918765068,0.01474796533584594
1736434124.3977046,27,0.0171285532414913,0.025629298388957954
1736434124.6292672,28,-0.0393377467989921,0.010187581181526179
1736434124.8378894,29,-0.0139301354065537,-0.0017196530476212412
1736434125.0639398,30,-0.0572850778698921,0.0016863023862242795
1736434125.286467,31,0.024335291236639,-0.01381782311946152
1736434125.496688,32,0.0505353398621082,-0.00713646579533814
1736434125.7107096,33,0.0795469731092453,0.01664047818630934
1736434125.8866963,34,-0.0526495687663555,0.00889659151434898
1736434126.0712657,35,-0.0094705130904912,0.01845950447022916
1736434126.280866,36,-0.0091147329658269,0.01176949962973598
1736434126.4988024,37,0.0001159964085672,0.00168563093902778
1736434126.7108274,38,0.004867659881711,-0.01325023170647908
1736434126.918854,39,0.0094627644866704,-0.0008277650558739001
1736434127.119171,40,-0.0195722915232181,-0.00284812074241928
1736434127.3206956,41,0.0454670265316963,0.008068231157085359
1736434127.5287118,42,0.011868417263031,0.010418715327978119
1736434127.708255,43,-0.0271562989801168,0.00401392355561256
1736434127.9202845,44,0.0354736000299453,0.00921609066426754
1736434128.1163137,45,-0.0128731178119778,0.010555925406515598
1736434128.3244188,46,0.0236726086586713,0.006197041831910598
1736434128.508451,47,-0.0254549868404865,-0.001267638988792902
1736434128.7014518,48,-0.0206513442099094,3.33519652485785e-05
1736434128.913536,49,-0.039415530860424,-0.014944474212825281
1736434129.14356,50,-0.0188479516655206,-0.01613944098353384
1736434129.3816793,51,0.1069458797574043,0.000515213236212761
1736434129.601702,52,-0.0147917540743947,0.00264785978943112
1736434129.786735,53,0.0084164123982191,0.00846141111105682
1736434129.9723425,54,-0.003154631704092,0.01571359094232322
1736434130.1733668,55,0.0325345918536186,0.02599009964615106
1736434130.378155,56,-0.0684761181473732,-0.009094299934804439
1736434130.6303563,57,0.0172340422868728,-0.0026891406625509395
1736434130.832391,58,0.0276178792119026,0.0011511527001857613
1736434131.0795789,59,-0.0175130758434534,-0.0017205361276865193
1736434131.3087547,60,0.008185988292098,-0.006590256839990638
1736434131.6039596,61,0.0151258865371346,0.010130144096910921
1736434131.8757317,62,0.0258231647312641,0.011847968585789181
1736434132.0942762,63,-0.0702492669224739,-0.007725460641086118
1736434132.316318,64,-0.0175358410924673,-0.007730013690888898
1736434132.5278623,65,0.1041804477572441,0.01146887820214032
1736434132.718403,66,0.0691488459706306,0.02227347008883952
1736434132.9057028,67,0.0169765371829271,0.020504144579172122
1736434133.1160412,68,0.0357177704572677,0.04169755205512045
1736434133.3116848,69,-0.0146869411692023,0.04226733203977344
1736434133.5137043,70,-0.0342445559799671,0.014582331292331201
1736434133.7082624,71,0.0408907309174537,0.008930708281695822
1736434133.9152813,72,0.0495901964604854,0.015453440137207484
1736434134.1212995,73,-0.0489347092807292,-0.001477055810391896
1736434134.3243237,74,0.0461401455104351,0.010688361525535584
1736434134.54,75,-0.0570938140153884,0.006118509918451325
1736434134.7400138,76,-0.0555537194013595,-0.013170380145311317
1736434134.9371264,77,-0.0244756508618593,-0.027983549609780257
1736434135.1351457,78,-0.0092184105888009,-0.020040289871394598
1736434135.3421686,79,-0.0700887441635131,-0.043286067806184235
1736434135.5502012,80,-0.0770551338791847,-0.0472783317789435
1736434135.74122,81,-0.0182689279317855,-0.03982137348502869
1736434135.9404287,82,-0.006447188090533,-0.03621568093076343
1736434136.1394546,83,-0.0097196791321039,-0.03631593463942404
1736434136.3543155,84,0.0680069923400878,-0.008696787338703858
1736434136.5493488,85,-0.0109307467937469,0.0045280900783837025
1736434136.7473805,86,-0.132856547832489,-0.018389433901757003
1736434136.9378583,87,-0.0893651843070983,-0.03497303314507007
1736434137.1359322,88,0.007814991287887,-0.03146609906107188
1736434137.3269644,89,0.0144635513424873,-0.04217478726059198
1736434137.5295613,90,0.0230310894548892,-0.035382420010864765
1736434137.730184,91,0.0363558568060398,-0.0015399390831589976
1736434138.003832,92,-0.0322915352880954,0.009874790720641584
1736434138.2166643,93,-0.0017023653490468,0.007971319393254824
1736434138.4126968,94,-0.047867301851511,-0.004494851245544837
1736434138.61073,95,0.0023162611760199,-0.008637816901318696
