Wall time,Step,Value,Smoothed_Value
1736492125.8189554,192,0.9317635297775269,0.9317635297775269
1736492126.021983,193,0.929975688457489,0.9308696091175079
1736492126.242015,194,0.9695850014686584,0.9437747399012247
1736492126.472081,195,1.017439365386963,0.9621908962726593
1736492126.702116,196,0.985448718070984,0.9668424606323243
1736492126.8963382,197,1.0257326364517212,0.9856362819671631
1736492127.0874977,198,1.005858302116394,1.0008128046989442
1736492127.2895277,199,1.0074070692062378,1.0083772182464599
1736492127.4825523,200,0.9472357630729676,0.9943364977836608
1736492127.6675856,201,1.0006237030029297,0.99737149477005
1736492127.85561,202,0.8790724873542786,0.9680394649505615
1736492128.0690207,203,0.955658495426178,0.9579995036125183
1736492128.254132,204,0.9904212355613708,0.9546023368835449
1736492128.4772172,205,0.928766906261444,0.9509085655212403
1736492128.6692505,206,1.0618455410003662,0.9631529331207276
1736492128.8628075,207,1.0798968076705933,1.0033177971839904
1736492129.0464475,208,0.9403491616249084,1.0002559304237366
1736492129.2420511,209,1.076382040977478,1.017448091506958
1736492129.4418151,210,0.908424437046051,1.0133795976638793
1736492129.6358497,211,1.0587393045425415,1.0127583503723145
1736492129.8284988,212,0.988218367099762,0.9944226622581482
1736492130.0285254,213,0.940342128276825,0.9944212555885314
1736492130.2335317,214,1.0799518823623655,0.995135223865509
1736492130.439566,215,1.0527812242507937,1.0240065813064576
1736492130.6454515,216,1.0135661363601685,1.014971947669983
1736492130.8424785,217,0.9809420704841614,1.0135166883468627
1736492131.0571525,218,0.9369126558303832,1.0128307938575745
1736492131.2449152,219,0.9931632280349731,0.9954730629920959
1736492131.4369383,220,1.023462414741516,0.9896093010902405
1736492131.6319652,221,1.010358810424805,0.9889678359031677
1736492131.8209922,222,0.9997673630714417,0.9927328944206237
1736492132.003695,223,0.95784592628479,0.9969195485115051
1736492132.220792,224,0.951423704624176,0.9885716438293457
1736492132.4378202,225,1.0052390098571775,0.984926962852478
1736492132.639845,226,1.0189520120620728,0.9866456031799317
1736492132.850078,227,1.0524228811264038,0.9971767067909241
1736492133.0380857,228,0.9975826144218444,1.005124044418335
1736492133.221015,229,1.0103859901428225,1.0169165015220643
1736492133.415038,230,1.0327433347702026,1.0224173665046692
1736492133.6360674,231,0.9213435053825378,1.0028956651687622
1736492133.8240912,232,0.9313104748725892,0.9786731839179993
1736492134.0421183,233,0.99567049741745,0.9782907605171204
1736492134.2299733,234,0.9360734820365906,0.963428258895874
1736492134.439689,235,0.991239607334137,0.9551275134086609
1736492134.6366189,236,1.03335440158844,0.9775296926498414
1736492134.825214,237,1.047704815864563,1.000808560848236
1736492135.0462563,238,0.9915146231651306,0.9999773859977722
1736492135.2645082,239,1.044555425643921,1.0216737747192384
1736492135.4729168,240,0.9832947254180908,1.020084798336029
1736492135.6828623,241,0.9331424832344056,1.0000424146652223
1736492135.8914723,242,1.0289463996887207,0.9962907314300538
1736492136.0935147,243,0.948717474937439,0.9877313017845154
1736492136.28214,244,0.9770991206169128,0.9742400407791137
1736492136.4954646,245,1.052693247795105,0.9881197452545166
1736492136.6929884,246,1.00249445438385,1.0019901394844055
1736492136.9045837,247,0.9571986198425292,0.9876405835151673
1736492137.1126163,248,1.0027666091918943,0.9984504103660583
1736492137.3116362,249,1.0475882291793823,1.0125482320785522
1736492137.517736,250,1.0115196704864502,1.0043135166168213
1736492137.7078426,251,0.9849137663841248,1.0007973790168763
1736492137.895871,252,1.0323176383972168,1.0158211827278136
1736492138.106893,253,1.0043870210647583,1.0161452651023866
1736492138.3049328,254,1.018958568572998,1.0104193329811095
1736492138.5139558,255,0.9977067708969116,1.007656753063202
1736492138.7009895,256,1.0559886693954468,1.0218717336654664
1736492138.9093962,257,0.8979657888412476,0.9950013637542725
1736492139.0954163,258,0.9350879192352296,0.9811415433883667
1736492139.2899735,259,0.9599937200546264,0.9693485736846924
1736492139.4920063,260,1.085082769393921,0.9868237733840942
1736492139.6950457,261,0.9198606014251708,0.959598159790039
1736492139.8786838,262,1.0451958179473877,0.9890441656112671
1736492140.087766,263,0.9717614650726318,0.9963788747787475
1736492140.3024836,264,0.988259494304657,1.0020320296287537
1736492140.5013251,265,0.9189834594726562,0.9688121676445007
1736492140.7103486,266,0.9863046407699584,0.9821009755134582
1736492140.898887,267,1.0423730611801147,0.9815364241600036
1736492141.107916,268,1.0255879163742063,0.9923017144203186
1736492141.294181,269,1.017258882522583,0.9981015920639038
1736492141.5022,270,0.9685904383659364,1.0080229878425597
1736492141.69424,271,0.9949777126312256,1.0097576022148131
1736492141.9018378,272,1.0043883323669434,1.002160656452179
1736492142.0963092,273,0.9727415442466736,0.9915913820266724
1736492142.2913356,274,0.993540346622467,0.9868476748466491
1736492142.4875531,275,0.905841827392578,0.9742979526519775
1736492142.685577,276,1.131438970565796,1.0015902042388916
1736492142.882614,277,1.0061047077178955,1.001933479309082
1736492143.0895562,278,1.0306613445281982,1.013517439365387
1736492143.278584,279,0.9052554965019226,0.995860469341278
1736492143.4617183,280,1.0194145441055298,1.0185750126838684
1736492143.650383,281,1.0845357179641724,1.0091943621635437
1736492143.8459792,282,0.9775535464286804,1.0034841299057007
1736492144.0595903,283,1.0452243089675903,1.006396722793579
1736492144.3402054,284,0.9794591069221495,1.0212374448776245
1736492144.5266411,285,1.0732251405715942,1.0319995641708375
1736492144.7272372,286,1.0728238821029663,1.0296571969985961
1736492144.927384,287,1.046644687652588,1.0434754252433778
