Wall time,Step,Value,Smoothed_Value
1736492125.8139553,192,1.0901546478271484,1.0901546478271484
1736492126.0189824,193,0.936406910419464,1.0132807791233063
1736492126.238015,194,1.0643835067749023,1.0303150216738384
1736492126.4680817,195,0.9988647103309632,1.0224524438381195
1736492126.6991186,196,0.9806578159332277,1.0140935182571411
1736492126.8943377,197,0.9314643740653992,0.9823554635047913
1736492127.0854974,198,0.924447536468506,0.9799635887145997
1736492127.2855265,199,1.0052402019500732,0.9681349277496338
1736492127.4795518,200,0.9040613770484924,0.9491742610931396
1736492127.665586,201,1.051810383796692,0.9634047746658325
1736492127.8526103,202,0.9378421902656556,0.9646803379058839
1736492128.066018,203,1.0818054676055908,0.9961519241333008
1736492128.250126,204,0.9970473647117616,0.9945133566856384
1736492128.473217,205,1.0152183771133425,1.0167447566986083
1736492128.6662495,206,0.9949893355369568,1.0053805470466615
1736492128.859805,207,1.0037943124771118,1.0185709714889526
1736492129.043447,208,1.032247543334961,1.0086593866348266
1736492129.2400508,209,1.0744892358779907,1.0241477608680725
1736492129.438816,210,1.0362403392791748,1.028352153301239
1736492129.6328456,211,0.9823181629180908,1.0258179187774659
1736492129.825497,212,0.8801428079605103,1.0010876178741455
1736492130.025524,213,0.9407759308815002,0.9827932953834534
1736492130.230532,214,1.014760971069336,0.9708476424217224
1736492130.4355605,215,1.085466742515564,0.9806929230690002
1736492130.6414516,216,0.9641357064247132,0.9770564317703248
1736492130.839478,217,0.9275580048561096,0.9865394711494446
1736492131.052152,218,0.9785714745521544,0.9940985798835754
1736492131.2419157,219,1.0534120798110962,1.0018288016319274
1736492131.434935,220,0.9454860091209412,0.973832654953003
1736492131.627964,221,1.0525137186050415,0.9915082573890686
1736492131.8169918,222,1.01753568649292,1.0095037937164306
1736492132.001695,223,1.0146843194961548,1.0167263627052308
1736492132.216792,224,0.8991519212722778,0.985874330997467
1736492132.4328148,225,0.983347475528717,0.9934466242790222
1736492132.6368449,226,1.0137128829956057,0.985686457157135
1736492132.8460782,227,0.969453990459442,0.9760701179504394
1736492133.0350802,228,0.9363557696342468,0.9604044079780578
1736492133.2170148,229,1.0817846059799194,0.9969309449195862
1736492133.4110396,230,1.0228328704833984,1.0048280239105225
1736492133.6310668,231,1.0578820705413818,1.0136618614196777
1736492133.822092,232,0.8616121411323547,0.9920934915542603
1736492134.039118,233,0.9711858034133912,0.9990594983100891
1736492134.2269747,234,0.9813882112503052,0.9789802193641662
1736492134.434679,235,0.9209461212158204,0.9586028695106507
1736492134.633613,236,1.0147017240524292,0.9499668002128601
1736492134.8222158,237,1.07685124874115,0.9930146217346192
1736492135.0432568,238,1.0652981996536257,1.011837100982666
1736492135.260509,239,1.0154221057891846,1.0186438798904418
1736492135.4699154,240,1.0397121906280518,1.0423970937728881
1736492135.6788652,241,0.987558364868164,1.0369684219360351
1736492135.8874729,242,0.9599811434745787,1.013594400882721
1736492136.0905137,243,1.0313202142715454,1.006798803806305
1736492136.2781396,244,0.9439988732337952,0.9925141572952271
1736492136.4934633,245,0.983771800994873,0.9813260793685913
1736492136.6889875,246,0.995087206363678,0.982831847667694
1736492136.898584,247,1.00131094455719,0.9910978078842163
1736492137.108615,248,1.0517892837524414,0.9951916217803956
1736492137.3086364,249,0.9314500689506532,0.9926818609237671
1736492137.5157351,250,1.076503872871399,1.0112282752990722
1736492137.706843,251,0.943304717540741,1.0008717775344849
1736492137.89387,252,1.0070844888687134,1.0020264863967896
1736492138.102893,253,1.0252315998077393,0.9967149496078491
1736492138.300931,254,0.9904593229293824,1.008516800403595
1736492138.509955,255,1.0047950744628906,0.9941750407218933
1736492138.6979885,256,1.0989506244659424,1.0253042221069335
1736492138.9063952,257,0.9685524702072144,1.0175978183746337
1736492139.091416,258,1.031990885734558,1.0189496755599976
1736492139.2869744,259,0.994415283203125,1.0197408676147461
1736492139.4890077,260,1.0004777908325195,1.0188774108886718
1736492139.692045,261,0.9602306485176086,0.9911334156990051
1736492139.8756835,262,1.0840842723846436,1.014239776134491
1736492140.0847647,263,0.9334605932235718,0.9945337176322937
1736492140.2984831,264,1.054115653038025,1.0064737915992736
1736492140.4983263,265,1.120030403137207,1.0303843140602111
1736492140.706349,266,0.9607462882995604,1.0304874420166015
1736492140.8968868,267,1.0449471473693848,1.0226600170135498
1736492141.104918,268,1.037042498588562,1.0433763980865478
1736492141.2911804,269,1.015058517456055,1.0355649709701538
1736492141.5001988,270,1.017674684524536,1.0150938272476195
1736492141.691238,271,0.96575129032135,1.0160948276519775
1736492141.897838,272,0.9624869227409364,0.9996027827262879
1736492142.0933096,273,1.0196150541305542,0.9961172938346863
1736492142.2893355,274,0.9870350956916808,0.9905126094818115
1736492142.484554,275,1.017135500907898,0.9904047727584839
1736492142.6825776,276,1.0801551342010498,1.0132855415344237
1736492142.8806138,277,1.0843487977981567,1.037657916545868
1736492143.087557,278,0.9789669513702391,1.029528295993805
1736492143.2745829,279,1.0171985626220703,1.0355609893798827
1736492143.4587195,280,0.9197676181793212,1.0160874128341675
1736492143.6463828,281,1.026520013809204,1.0053603887557983
1736492143.8439796,282,1.1044732332229614,1.0093852758407593
1736492144.0555837,283,0.9932568073272704,1.0122432470321656
1736492144.3372064,284,0.974449872970581,1.0036935091018677
1736492144.5226407,285,1.022788643836975,1.0242977142333984
1736492144.7236624,286,0.926379919052124,1.0042696952819825
1736492144.925383,287,1.0556453466415403,0.9945041179656983
