Wall time,Step,Value,Smoothed_Value
1736434118.7377372,0,-0.0375055372714996,-0.0375055372714996
1736434118.9377656,1,-0.0308938436210155,-0.03419969044625755
1736434119.147587,2,-0.0110267233103513,-0.026475368067622133
1736434119.3586214,3,0.0445156991481781,-0.008727601263672075
1736434119.6237197,4,0.0673567801713943,0.0064892750233412014
1736434119.8337796,5,0.117604449391365,0.03751127235591412
1736434120.0602963,6,0.0096930684521794,0.0456286547705531
1736434120.27368,7,0.0623444393277168,0.06030288729816672
1736434120.4737089,8,0.0842964127659797,0.06825903002172704
1736434120.6712294,9,0.110050693154335,0.07679781261831517
1736434120.8839746,10,0.011044799350202,0.05548588261008258
1736434121.085993,11,-0.0304716397076845,0.0474529409781098
1736434121.282076,12,0.0560941472649574,0.04620288256555792
1736434121.468593,13,-0.0061401515267789,0.0281155697070062
1736434121.6722429,14,0.0173691194504499,0.009579254966229179
1736434121.8853056,15,0.0120761720463633,0.00978552950546144
1736434122.0987291,16,-0.0220275204628705,0.011474353354424238
1736434122.3167555,17,-0.0195703152567148,-0.003658539149910202
1736434122.5334928,18,-0.0837370529770851,-0.019177919439971443
1736434122.7235274,19,-0.0335289388895034,-0.029357531107962104
1736434122.9135587,20,0.0170052368193864,-0.028371718153357484
1736434123.1275816,21,0.0525475591421127,-0.013456702232360843
1736434123.3536105,22,0.0248717572540044,-0.004568287730217003
1736434123.5586443,23,0.0119778309017419,0.014574689045548397
1736434123.7413466,24,-0.0401581116020679,0.013248854503035501
1736434123.9393654,25,-0.0162564534693956,0.006596516445279099
1736434124.1768937,26,-0.0013605892891064,-0.004185113240964721
1736434124.3987043,27,-0.0351205319166183,-0.01618357107508926
1736434124.6302671,28,-0.0541713573038578,-0.029413408716209198
1736434124.83889,29,-0.0270864963531494,-0.026799085666425505
1736434125.06594,30,-0.0114794168621301,-0.0258436783449724
1736434125.287467,31,-0.0321281440556049,-0.0319971892982721
1736434125.4986892,32,-0.0349337682127952,-0.03195983655750748
1736434125.7117102,33,0.0168224722146987,-0.01776107065379618
1736434125.887695,34,0.026851512491703,-0.006973468884825701
1736434126.0722654,35,0.0536842197179794,0.0060592584311962
1736434126.2828662,36,-0.018558207899332,0.008773245662450779
1736434126.4998033,37,0.0806061625480651,0.03188123181462284
1736434126.711827,38,0.0558978281915187,0.03969630300998684
1736434126.9198534,39,0.0242823846638202,0.03918247744441028
1736434127.120172,40,-0.0283693224191665,0.022771769016981098
1736434127.321696,41,-0.0848841667175293,0.009506577253341641
1736434127.5307102,42,-0.0067715412005782,-0.00796896349638702
1736434127.708255,43,-0.045386366546154,-0.02822580244392156
1736434127.9212868,44,-0.0045549320057034,-0.033993265777826284
1736434128.117313,45,0.0415894128382205,-0.020001518726348883
1736434128.32542,46,0.0470224879682064,0.006379812210798257
1736434128.5104508,47,0.0174336675554513,0.011220853962004156
1736434128.7024512,48,0.0376354083418846,0.02782520893961188
1736434128.917537,49,-0.0211013834923505,0.024515918642282454
1736434129.147565,50,0.0187464691698551,0.01994732990860938
1736434129.3836803,51,0.0482114106416702,0.02018511444330214
1736434129.6026998,52,-0.032526109367609,0.010193159058690077
1736434129.7877374,53,-0.0562658831477165,-0.008587099239230142
1736434129.9733424,54,0.012058007530868,-0.0019552210345864423
1736434130.1743672,55,-0.0428213328123092,-0.014268781431019303
1736434130.3791552,56,0.0310333110392093,-0.017704401351511485
1736434130.6313558,57,-0.0636438578367233,-0.023927951045334343
1736434130.8333924,58,0.02432257309556,-0.007810259796679045
1736434131.0805798,59,-0.0453770719468593,-0.019297275692224503
1736434131.309754,60,-0.0210183877497911,-0.014936686679720885
1736434131.605956,61,-0.0771058872342109,-0.03656452633440492
1736434131.8767338,62,0.0596761293709278,-0.011900528892874703
1736434132.095276,63,0.0057986215688288,-0.015605319198220946
1736434132.3183174,64,0.0205581057816743,-0.0024182836525142243
1736434132.5288634,65,-0.0056265601888298,0.0006600818596780359
1736434132.7204037,66,-0.0296042766422033,0.010160403978079555
1736434132.906702,67,-0.004402448888868,-0.002655311673879604
1736434133.117041,68,0.0658431202173233,0.009353588055819297
1736434133.3126843,69,0.0027206160593777,0.005786090111359977
1736434133.5147045,70,-0.0389504060149192,-0.0008786790538579031
1736434133.709263,71,-0.0217596739530563,0.0006902414839714974
1736434133.9162817,72,0.0070932419039309,0.0029893796425312772
1736434134.1233027,73,0.0023735449649393,-0.009704535407945523
1736434134.3263235,74,-0.0010769338114187,-0.010464045382104803
1736434134.541,75,-0.0209940802305936,-0.006872780225239683
1736434134.7410142,76,0.0434624925255775,0.006171653070487075
1736434134.9381273,77,0.0020443194080144,0.005161868571303775
1736434135.1361458,78,-0.0534070096909999,-0.005994242359884066
1736434135.3431687,79,-0.0201505590230226,-0.009808967402204846
1736434135.551201,80,0.0876353159546852,0.011916911834850913
1736434135.74122,81,0.0822526067495346,0.019674934679642337
1736434135.9414284,82,0.0266196802258491,0.024590006843209274
1736434136.140456,83,-0.0021456477697938,0.03484227922745049
1736434136.3563125,84,-0.014425772242248,0.03598723658360542
1736434136.5503504,85,0.0544184260070323,0.029343858594074835
1736434136.74838,86,-0.0440202727913856,0.0040892826858907935
1736434136.938858,87,0.0412078611552715,0.007006918871775275
1736434137.1369317,88,0.0743857622146606,0.022313200868666155
1736434137.3279634,89,0.0408251732587814,0.03336338996887204
1736434137.5305595,90,0.0331043601036071,0.029100576788186994
1736434137.7311852,91,0.0584159418940544,0.049587819725275
1736434138.0048318,92,0.0879149734973907,0.05892924219369884
1736434138.2206662,93,-0.012465177103877,0.04155905432999132
1736434138.4136963,94,0.0133692873641848,0.036067877151072
1736434138.6117325,95,0.0254668407142162,0.03454037327319382
