Wall time,Step,Value,Smoothed_Value
1736434118.727737,0,1.033992886543274,1.033992886543274
1736434118.935765,1,1.0897053480148315,1.0618491172790527
1736434119.1465874,2,1.1036540269851685,1.0757840871810913
1736434119.3576212,3,1.0392578840255735,1.066652536392212
1736434119.621719,4,0.9599510431289672,1.045312237739563
1736434119.8317802,5,0.9583885669708252,1.0301913738250732
1736434120.0592954,6,1.0016894340515137,1.0125881910324097
1736434120.272174,7,1.0553370714187622,1.0029247999191284
1736434120.4722028,8,0.9197108745574952,0.9790153980255127
1736434120.6702304,9,0.9814185500144958,0.9833088994026185
1736434120.881973,10,1.066482424736023,1.004927670955658
1736434121.0849931,11,0.9274654388427734,0.9900828719139099
1736434121.2810762,12,0.8873520493507385,0.9564858675003052
1736434121.4675944,13,0.9792192578315736,0.9683875441551208
1736434121.671243,14,1.059496283531189,0.9840030908584595
1736434121.884305,15,0.927951455116272,0.9562968969345093
1736434122.0977304,16,0.942936360836029,0.9593910813331604
1736434122.3157556,17,1.0102933645248413,0.983979344367981
1736434122.531492,18,1.0085976123809814,0.9898550152778626
1736434122.7225256,19,0.9552017450332642,0.9689961075782776
1736434122.912559,20,0.968463122844696,0.9770984411239624
1736434123.1265829,21,1.004647970199585,0.9894407629966736
1736434123.351609,22,0.95183527469635,0.9777491450309753
1736434123.5576448,23,0.9747885465621948,0.970987331867218
1736434123.7393465,24,0.9717612266540528,0.9742992281913757
1736434123.937365,25,1.017359495162964,0.9840785026550293
1736434124.1758935,26,0.9957337975502014,0.9822956681251526
1736434124.3977046,27,1.025593400001526,0.9970472931861878
1736434124.628267,28,0.995683491230011,1.001226282119751
1736434124.8378894,29,1.0144436359405518,1.0097627639770508
1736434125.0639398,30,0.960676610469818,0.9984261870384217
1736434125.286467,31,0.9480603337287904,0.9888914942741394
1736434125.496688,32,1.008255958557129,0.98542400598526
1736434125.7097096,33,0.9960215091705322,0.9854916095733642
1736434125.8866963,34,0.9766069054603576,0.9779242634773254
1736434126.0712657,35,0.9952932000160216,0.9848475813865661
1736434126.280866,36,0.9643324613571168,0.9881020069122315
1736434126.497803,37,0.9608402252197266,0.978618860244751
1736434126.7108274,38,0.986748218536377,0.9767642021179199
1736434126.918854,39,0.9489675760269164,0.9712363362312317
1736434127.119171,40,0.8969914317131042,0.9515759825706482
1736434127.3206956,41,1.0371218919754028,0.9661338686943054
1736434127.5287118,42,0.9848613142967224,0.9709380865097046
1736434127.7072537,43,0.9763025641441344,0.9688489556312561
1736434127.9202845,44,0.96750146150589,0.9725557327270508
1736434128.1163137,45,1.0170177221298218,0.9965609908103943
1736434128.3244188,46,1.0553746223449707,1.0002115368843079
1736434128.508451,47,0.9674636721611024,0.9967320084571838
1736434128.7014518,48,1.032131314277649,1.0078977584838866
1736434128.913536,49,0.9723902940750122,1.0088755249977113
1736434129.14356,50,1.0300788879394531,1.0114877581596375
1736434129.3816793,51,1.0304207801818848,1.0064969897270202
1736434129.6007009,52,1.0075684785842896,1.0145179510116578
1736434129.786735,53,0.94123774766922,0.9963392376899719
1736434129.9723425,54,0.9801468849182128,0.9978905558586121
1736434130.1733668,55,0.9831867218017578,0.988512122631073
1736434130.378155,56,0.9842139482498168,0.9792707562446594
1736434130.6303563,57,0.8904345035552979,0.9558439612388611
1736434130.832391,58,0.9662961959838868,0.9608556509017945
1736434131.0795789,59,0.9870479106903076,0.9622358560562134
1736434131.3087547,60,0.962654948234558,0.9581295013427734
1736434131.6039596,61,0.895020067691803,0.9402907252311706
1736434131.8757317,62,0.9237377643585204,0.9469513773918152
1736434132.0932758,63,1.0445226430892944,0.9625966668128967
1736434132.316318,64,1.0879608392715454,0.9827792525291443
1736434132.5278623,65,1.0498037338256836,1.0002090096473695
1736434132.718403,66,0.9395495653152466,1.0091149091720581
1736434132.9057028,67,0.98464035987854,1.021295428276062
1736434133.1160412,68,1.0847073793411257,1.0293323755264283
1736434133.3116848,69,0.9174404740333556,0.9952283024787902
1736434133.5137043,70,1.0520042181015017,0.9956683993339539
1736434133.7082624,71,0.9537507891654968,0.9985086441040039
1736434133.9152813,72,0.9479038715362548,0.9911613464355469
1736434134.1212995,73,1.0367528200149536,0.9815704345703125
1736434134.3243237,74,1.0007092952728271,0.9982241988182068
1736434134.54,75,0.9886824488639832,0.9855598449707031
1736434134.7400138,76,0.9733999967575072,0.9894896864891052
1736434134.9371264,77,1.0189160108566284,1.0036921143531798
1736434135.1351457,78,0.9359956979751588,0.9835406899452209
1736434135.3421686,79,0.9243963956832886,0.9682781100273132
1736434135.5502012,80,1.029232621192932,0.9763881444931031
1736434135.7402198,81,1.0018409490585327,0.9820763349533081
1736434135.9404287,82,1.071886658668518,0.9926704645156861
1736434136.1394546,83,0.9646631479263306,0.9984039545059205
1736434136.3543155,84,0.9313241839408876,0.9997895121574402
1736434136.5493488,85,1.0595743656158447,1.0058578610420228
1736434136.7473805,86,0.9924081563949584,1.0039713025093078
1736434136.9378583,87,1.0240072011947632,0.9943954110145569
1736434137.1359322,88,1.028681755065918,1.0071991324424743
1736434137.3269644,89,0.9846354126930236,1.0178613781929016
1736434137.5285587,90,1.004980206489563,1.0069425463676454
1736434137.730184,91,0.9881219267845154,1.0060853004455566
1736434138.003832,92,0.932689607143402,0.9878217816352844
1736434138.2166643,93,0.9453514814376832,0.9711557269096375
1736434138.4126968,94,0.9834352731704712,0.970915699005127
1736434138.61073,95,1.077097773551941,0.9853392124176026
