Wall time,Step,Value,Smoothed_Value
1736434118.7307382,0,-0.0602592974901199,-0.0602592974901199
1736434118.9367652,1,-0.0105241583660244,-0.03539172792807215
1736434119.1465874,2,-0.0001251532230526,-0.023636203026398964
1736434119.3576212,3,0.0288977548480033,-0.0105027135577984
1736434119.621719,4,0.0415626429021358,-8.964226581155977e-05
1736434119.83278,5,0.003776695812121,0.01271755639463662
1736434120.0592954,6,0.0093435831367969,0.016691104695200878
1736434120.272174,7,-0.0634025633335113,0.0040356226731091405
1736434120.4722028,8,-0.0371369421482086,-0.00917131672613324
1736434120.6712294,9,0.017136376351118,-0.014056570036336799
1736434120.881973,10,-0.0010194630594924,-0.015015801810659483
1736434121.0849931,11,-0.0432092025876045,-0.025526358955539764
1736434121.2810762,12,0.0475862249732017,-0.00332860129419716
1736434121.4675944,13,0.0124925915151834,0.0065973054384812395
1736434121.671243,14,0.0401658564805984,0.011203201464377319
1736434121.884305,15,0.0449163615703582,0.020390366390347442
1736434122.0977304,16,-0.028024636209011,0.02342727966606614
1736434122.3157556,17,-0.002999655669555,0.0133101035375148
1736434122.531492,18,0.0215024035423994,0.015112065942958
1736434122.7225256,19,0.064157634973526,0.019910421641543517
1736434122.912559,20,-0.0414747074246406,0.002632207842543759
1736434123.1265829,21,0.0742449611425399,0.02308612731285394
1736434123.3526103,22,0.0472085364162921,0.03312776573002336
1736434123.5576448,23,0.0941648557782173,0.04766025617718694
1736434123.7403462,24,0.0238207634538412,0.03959288187324998
1736434123.937365,25,-0.0596366263926029,0.035960498079657524
1736434124.1758935,26,0.1407746225595474,0.04926643036305901
1736434124.3977046,27,-0.0032888369169086,0.03916695569641888
1736434124.6292672,28,0.1022024303674697,0.04077447061426936
1736434124.8378894,29,-0.0179636739194393,0.03241758313961326
1736434125.0649395,30,-0.0401178635656833,0.03632133570499718
1736434125.286467,31,0.0463957898318767,0.017445569159463038
1736434125.4976888,32,0.0168673954904079,0.021476815640926336
1736434125.7107096,33,0.034997995942831,0.008035928755998595
1736434125.887695,34,-0.0325938276946544,0.005109898000955575
1736434126.0722654,35,0.0840047225356102,0.02993441522121427
1736434126.280866,36,0.024855064228177,0.025626270100474337
1736434126.4988024,37,-0.0330736748874187,0.015638056024909013
1736434126.7108274,38,-0.0575252398848533,-0.0028665911406278444
1736434126.918854,39,0.0526896975934505,0.014190113916993135
1736434127.119171,40,0.0273186098784208,0.0028528913855552555
1736434127.3206956,41,0.0326446369290351,0.004410805925726875
1736434127.5297115,42,0.0269734151661396,0.016420223936438536
1736434127.708255,43,0.06122462823987,0.040170197561383195
1736434127.9202845,44,-0.0027871062047779,0.02907483680173752
1736434128.117313,45,0.0724710077047348,0.03810531636700032
1736434128.3244188,46,0.0182967353612184,0.03523573605343698
1736434128.509452,47,-0.0437155067920684,0.021097951661795376
1736434128.7014518,48,0.0474244952201843,0.018337925057858234
