Wall time,Step,Value,Smoothed_Value
1736492125.809955,192,0.0227404870092868,0.0227404870092868
1736492126.0159824,193,-0.079142227768898,-0.0282008703798056
1736492126.2350144,194,0.1129464358091354,0.018848231683174732
1736492126.4640832,195,-0.0258582588285207,0.007671609055250874
1736492126.6961164,196,0.1205809935927391,0.030253485962748523
1736492126.8923397,197,-0.0021332425530999,0.02527874005027118
1736492127.0824964,198,-0.0108620282262563,0.03893477995879952
1736492127.2825277,199,0.07222580909729,0.030790654616430446
1736492127.4775517,200,-0.0440206751227378,0.027158171357587024
1736492127.6615863,201,-0.0470273829996585,-0.0063635039608925
1736492127.8496056,202,-0.0625508204102516,-0.01844701953232284
1736492128.0640178,203,-0.0070069297216832,-0.01767599983140822
1736492128.2476208,204,0.0340655110776424,-0.025308059435337742
1736492128.4702172,205,-0.0432695783674716,-0.0251578400842845
1736492128.6642497,206,0.011522869579494,-0.013447789568453999
1736492128.8568065,207,-0.0863624662160873,-0.018210118729621142
1736492129.040446,208,-0.008459398522973,-0.018500612489879102
1736492129.2370515,209,0.0661741942167282,-0.012078875862061942
1736492129.4348109,210,-0.0247772261500358,-0.008380405418574783
1736492129.6298466,211,-0.0109133291989564,-0.012867645174264863
1736492129.823497,212,-0.0332674458622932,-0.002248641103506044
1736492130.0235248,213,-0.010207719169557,-0.002598305232822844
1736492130.2275317,214,-0.0265495125204324,-0.02114304658025496
1736492130.4335606,215,-0.0418198406696319,-0.024551569484174186
1736492130.6394515,216,-0.0332441367208957,-0.029017730988562047
1736492130.835474,217,-0.1036455631256103,-0.04309335444122546
1736492131.0486429,218,-0.0690440461039543,-0.05486061982810493
1736492131.2389164,219,-0.0232399329543113,-0.05419870391488071
1736492131.431935,220,0.0301676001399755,-0.039801215752959224
1736492131.6259644,221,-0.0288735553622245,-0.03892709948122498
1736492131.8139918,222,-0.0596343353390693,-0.030124853923916783
1736492131.9986942,223,-0.031916968524456,-0.022699438408017126
1736492132.2147908,224,-0.0410985834896564,-0.026271168515086145
1736492132.4298148,225,0.1436626315116882,-0.0035721622407436037
1736492132.6348405,226,0.0615974105894565,0.014522030949592596
1736492132.8440783,227,0.0178223419934511,0.03001336641609667
1736492133.0340805,228,0.0406836494803428,0.044533490017056435
1736492133.215015,229,-0.0731520801782608,0.03812279067933555
1736492133.409038,230,-0.0131023097783327,0.006769802421331375
1736492133.628067,231,0.0477100722491741,0.003992334753274892
1736492133.819092,232,-0.0050747683271765,-0.0005870873108506276
1736492134.0351164,233,0.1010178178548812,0.011479746364057053
1736492134.224974,234,0.0182075686752796,0.02975167613476513
1736492134.4326782,235,0.0216427855193614,0.03670069519430395
1736492134.6316142,236,0.0138365635648369,0.02992599345743651
1736492134.819215,237,0.0706728398799896,0.045075515098869735
1736492135.0402567,238,-0.0991567000746727,0.0050406115129589535
1736492135.2575097,239,0.0401528738439083,0.009429672546684694
1736492135.465913,240,0.0395922549068927,0.013019566424190953
1736492135.6728632,241,0.07688570022583,0.025629393756389573
1736492135.884472,242,0.0506756827235221,0.021629962325096074
1736492136.0885148,243,0.045125313103199,0.05048636496067042
1736492136.275139,244,-0.0985816791653633,0.02273945435881609
1736492136.4914634,245,0.0272542349994182,0.020271850377321193
