Wall time,Step,Value,Smoothed_Value
1736434118.727737,0,0.0211082808673381,0.0211082808673381
1736434118.935765,1,0.0813860297203064,0.05124715529382225
1736434119.1455872,2,0.0342057570815086,0.045566689223051036
1736434119.3576212,3,0.0351804830133914,0.04297013767063612
1736434119.621719,4,-0.006968704983592,0.032982369139790496
1736434119.8317802,5,0.0669469758868217,0.04215010814368722
1736434120.0592954,6,-0.0491435416042804,0.01604419387876986
1736434120.272174,7,0.0066468706354498,0.0105324165895581
1736434120.4722028,8,0.0341714657843112,0.010330613143742059
1736434120.6702304,9,-0.0168509762734174,0.00835415888577698
1736434120.881973,10,-0.0623678043484687,-0.0175087971612811
1736434121.0849931,11,0.0217179134488105,-0.00333650615066292
1736434121.2810762,12,0.0304704569280147,0.0014282111078500602
1736434121.4675944,13,0.0578369870781898,0.006161315366625781
1736434121.671243,14,0.07899871468544,0.02533125355839726
1736434121.8833046,15,-0.019186632707715,0.033967487886548
1736434122.0977304,16,-0.0453040972352027,0.02056308574974536
1736434122.3157556,17,-0.0318100526928901,0.008106983825564398
1736434122.531492,18,-0.1086198836565017,-0.0251843903213739
1736434122.7225256,19,0.0150847295299172,-0.037967187352478456
1736434122.912559,20,-0.0081306006759405,-0.03575598094612356
1736434123.1265829,21,0.0018355118809267,-0.02632805912289768
1736434123.351609,22,0.0115975392982363,-0.0176465407246724
1736434123.5576448,23,0.0529349781572818,0.0146644316380843
1736434123.7393465,24,-0.0318679511547088,0.005273895501159099
1736434123.937365,25,-0.0337465666234493,0.00015070231165734
1736434124.1758935,26,0.033974353224039,0.006578470580279799
1736434124.3977046,27,-0.0222125817090272,-0.0001835536211729008
1736434124.628267,28,0.0321380160748958,-0.0043429460376501
1736434124.8378894,29,0.0215731617063283,0.006345276534557321
1736434125.0639398,30,0.0769307687878608,0.028480743616819338
1736434125.286467,31,0.0566916018724441,0.03302419334650036
1736434125.496688,32,-0.0845220237970352,0.020562304928898757
1736434125.7107096,33,0.0769506245851516,0.029524826630949918
1736434125.8866963,34,0.1174457594752311,0.04869934618473047
1736434126.0712657,35,-0.0053794900886714,0.032237294409424036
1736434126.280866,36,0.0475532300770282,0.03040962005034086
1736434126.497803,37,-0.0328498929738998,0.040744046214967945
1736434126.7108274,38,0.0891546383500099,0.0431848489679396
1736434126.918854,39,0.0235792640596628,0.024411549884825943
1736434127.118171,40,0.0028389447834342,0.02605523685924706
1736434127.3196964,41,-0.0158888231962919,0.01336682620458304
1736434127.5287118,42,-0.0012403638102114,0.019688732037320723
1736434127.7072537,43,0.0467001646757125,0.01119783730246124
1736434127.9202845,44,-0.0150684686377644,0.0034682907629758008
1736434128.1163137,45,-0.0271486360579729,-0.0025292254053056198
1736434128.3244188,46,-0.0061994791030883,-0.0005913565866649
1736434128.508451,47,-0.0241786986589431,-0.00517902355641124
