Wall time,Step,Value
1731747540.8466148,1000,144.1010284423828
1731747541.1342812,1010,145.23825073242188
1731747541.4807785,1020,133.99517822265625
1731747541.748194,1030,160.23330688476562
1731747542.0270004,1040,141.14898681640625
1731747542.310283,1050,120.88027954101562
1731747542.5878377,1060,127.39302062988281
1731747542.8759704,1070,116.97114562988281
1731747543.1436074,1080,141.45114135742188
1731747543.4198673,1090,119.07593536376953
1731747543.7014122,1100,135.01278686523438
1731747543.976891,1110,126.9448013305664
1731747544.2601457,1120,117.84918212890625
1731747544.531771,1130,111.84498596191406
1731747544.8339255,1140,122.69229125976562
1731747545.1420095,1150,97.47069549560547
1731747545.4709003,1160,112.97254943847656
1731747545.761767,1170,118.65302276611328
1731747546.0488648,1180,90.10127258300781
1731747546.3399527,1190,118.48695373535156
1731747546.6206195,1200,106.01988983154297
1731747546.8887434,1210,92.92339324951172
1731747547.1663365,1220,106.16585540771484
1731747547.66278,1230,81.69096374511719
1731747547.9602094,1240,81.84368896484375
1731747548.3319964,1250,85.33574676513672
1731747548.6585548,1260,79.05677032470703
1731747548.9838727,1270,97.66996002197266
1731747549.3059013,1280,101.85774230957031
1731747549.644461,1290,75.296875
1731747549.9086847,1300,82.23698425292969
1731747550.1992207,1310,63.18128204345703
1731747550.5093694,1320,67.4466323852539
1731747550.7874496,1330,55.794891357421875
1731747551.0760045,1340,62.15464401245117
1731747551.377109,1350,72.80386352539062
1731747551.6601455,1360,53.536041259765625
1731747551.9621475,1370,57.549842834472656
1731747552.2533414,1380,48.484275817871094
1731747552.517969,1390,50.08880615234375
1731747552.7841544,1400,47.18562316894531
1731747553.0847056,1410,45.95625305175781
1731747553.3667848,1420,44.31599426269531
1731747553.6419117,1430,45.75902557373047
1731747553.9758432,1440,54.83793640136719
1731747554.2537558,1450,46.80449295043945
1731747554.5561154,1460,41.80677795410156
1731747554.8514922,1470,43.880733489990234
1731747555.14412,1480,41.48500061035156
1731747555.419527,1490,47.76008605957031
1731747555.7155015,1500,41.180755615234375
1731747556.0040526,1510,52.04180908203125
1731747556.2820694,1520,46.32994842529297
1731747556.5719411,1530,44.32593536376953
1731747556.8432155,1540,43.233890533447266
1731747557.1270015,1550,45.009498596191406
1731747557.4260483,1560,44.94877243041992
1731747557.7145953,1570,42.4155158996582
1731747558.0504608,1580,44.36585235595703
1731747558.3493838,1590,36.38814926147461
1731747558.6546764,1600,38.29509735107422
1731747558.9397147,1610,44.317626953125
1731747559.2520397,1620,33.405723571777344
1731747559.5516956,1630,33.4365234375
1731747559.8218448,1640,35.851806640625
1731747560.104397,1650,37.099822998046875
1731747560.3966186,1660,41.64475631713867
1731747560.668658,1670,35.95828628540039
1731747560.9464908,1680,39.004608154296875
1731747561.236726,1690,33.11714172363281
1731747561.5160792,1700,42.30326461791992
1731747561.7901907,1710,36.4406852722168
1731747562.0767422,1720,39.82283020019531
1731747562.3560362,1730,34.88132858276367
1731747562.637381,1740,40.876487731933594
1731747562.9957738,1750,36.510154724121094
1731747563.2993178,1760,38.557926177978516
1731747563.6243978,1770,34.534515380859375
1731747563.9074495,1780,40.64755630493164
1731747564.2250156,1790,39.03453063964844
1731747564.491669,1800,40.51103591918945
1731747564.7867866,1810,35.61043930053711
1731747565.0708282,1820,32.70152282714844
1731747565.3541744,1830,44.36274719238281
1731747565.6281943,1840,35.12248992919922
1731747565.9295,1850,33.660003662109375
1731747566.2255197,1860,34.06340026855469
1731747566.5509043,1870,32.20420837402344
1731747566.8386316,1880,35.76386260986328
1731747567.1303077,1890,34.56169891357422
1731747567.44696,1900,33.8573112487793
1731747567.756622,1910,37.33302688598633
1731747568.0596788,1920,32.400611877441406
1731747568.3394182,1930,34.46037292480469
1731747568.648353,1940,34.589202880859375
1731747568.9565024,1950,39.45673751831055
1731747569.248398,1960,30.681507110595703
1731747569.549056,1970,24.52965545654297
1731747569.9473774,1980,31.07379150390625
1731747570.3074813,1990,35.41036605834961
1731747570.6400402,2000,35.255916595458984
1731747570.9453728,2010,36.336673736572266
1731747571.2361035,2020,36.489524841308594
1731747571.507484,2030,37.56121063232422
1731747571.783253,2040,29.53697967529297
1731747572.0712955,2050,40.41254806518555
