Wall time,Step,Value
1731747540.8466148,1000,115.25678253173828
1731747541.1342812,1010,135.49026489257812
1731747541.4807785,1020,142.82017517089844
1731747541.748194,1030,126.84393310546875
1731747542.0270004,1040,128.14154052734375
1731747542.310283,1050,135.70018005371094
1731747542.5878377,1060,130.72218322753906
1731747542.8759704,1070,115.75275421142578
1731747543.1436074,1080,133.2550506591797
1731747543.4198673,1090,100.88880920410156
1731747543.7014122,1100,123.33065795898438
1731747543.976891,1110,92.04292297363281
1731747544.2601457,1120,118.05890655517578
1731747544.531771,1130,116.79176330566406
1731747544.8339255,1140,85.70233917236328
1731747545.1420095,1150,90.57421112060547
1731747545.4709003,1160,96.47317504882812
1731747545.761767,1170,96.57717895507812
1731747546.0488648,1180,92.00106048583984
1731747546.3399527,1190,74.3178482055664
1731747546.6206195,1200,80.254150390625
1731747546.8887434,1210,90.9814453125
1731747547.1663365,1220,75.036865234375
1731747547.66278,1230,74.11585998535156
1731747547.9602094,1240,69.57388305664062
1731747548.3319964,1250,70.41415405273438
1731747548.6585548,1260,69.50973510742188
1731747548.9838727,1270,57.622291564941406
1731747549.3059013,1280,51.250732421875
1731747549.644461,1290,49.77680969238281
1731747549.9086847,1300,54.093238830566406
1731747550.1992207,1310,56.30797576904297
1731747550.5093694,1320,51.112152099609375
1731747550.7874496,1330,39.11018753051758
1731747551.0760045,1340,39.27536392211914
1731747551.377109,1350,32.41279220581055
1731747551.6601455,1360,30.60034942626953
1731747551.9621475,1370,36.30003356933594
1731747552.2533414,1380,45.84408950805664
1731747552.517969,1390,33.90898132324219
1731747552.7841544,1400,35.62771224975586
1731747553.0847056,1410,36.85437774658203
1731747553.3667848,1420,52.43645095825195
1731747553.6419117,1430,41.81703567504883
1731747553.9758432,1440,42.15659713745117
1731747554.2537558,1450,43.10468292236328
1731747554.5561154,1460,45.245391845703125
1731747554.8514922,1470,36.963111877441406
1731747555.14412,1480,42.65004348754883
1731747555.419527,1490,46.468265533447266
1731747555.7155015,1500,41.5645637512207
1731747556.0040526,1510,37.71615982055664
1731747556.2820694,1520,32.470619201660156
1731747556.5719411,1530,37.12486267089844
1731747556.8432155,1540,35.79869079589844
1731747557.1267586,1550,44.52338409423828
1731747557.4260483,1560,33.94123840332031
1731747557.7145953,1570,41.819091796875
1731747558.0504608,1580,33.41687774658203
1731747558.3493838,1590,28.369617462158203
1731747558.6546764,1600,33.368064880371094
1731747558.9397147,1610,27.040164947509766
1731747559.2520397,1620,37.45549774169922
1731747559.5516956,1630,38.91234588623047
1731747559.8218448,1640,29.287403106689453
1731747560.104397,1650,30.649425506591797
1731747560.3966186,1660,37.57537841796875
1731747560.668658,1670,42.110633850097656
1731747560.9464908,1680,36.701778411865234
1731747561.236726,1690,33.31903839111328
1731747561.5160792,1700,35.66996383666992
1731747561.7901907,1710,30.664596557617188
1731747562.0767422,1720,36.659603118896484
1731747562.3560362,1730,36.654541015625
1731747562.637381,1740,37.776573181152344
1731747562.9957738,1750,30.823009490966797
1731747563.2993178,1760,37.038917541503906
1731747563.6243978,1770,41.09202194213867
1731747563.9074495,1780,27.752063751220703
1731747564.2250156,1790,38.912227630615234
1731747564.491669,1800,44.74782943725586
1731747564.7867866,1810,38.38954162597656
1731747565.0708282,1820,40.84145736694336
1731747565.3541744,1830,35.22792053222656
1731747565.6281943,1840,34.78609848022461
1731747565.9295,1850,32.97691345214844
1731747566.2255197,1860,30.47203826904297
1731747566.5509043,1870,33.20362091064453
1731747566.8386316,1880,29.90882682800293
1731747567.1303077,1890,37.470733642578125
1731747567.44696,1900,39.42007827758789
1731747567.756622,1910,36.757164001464844
1731747568.0596788,1920,40.50202941894531
1731747568.3394182,1930,30.293827056884766
1731747568.648353,1940,29.70063018798828
1731747568.9565024,1950,28.666954040527344
1731747569.248398,1960,36.045135498046875
1731747569.549056,1970,35.08835220336914
1731747569.9473774,1980,36.50202941894531
1731747570.3074813,1990,32.93077850341797
1731747570.6400402,2000,31.736112594604492
1731747570.9453728,2010,35.15740966796875
1731747571.2361035,2020,39.34873962402344
1731747571.507484,2030,32.11565399169922
1731747571.783253,2040,34.52663040161133
1731747572.0712955,2050,35.80156707763672
1731747572.3644068,2060,29.579235076904297
1731747572.6679611,2070,32.401485443115234
1731747573.0064855,2080,39.37596893310547
1731747573.2895596,2090,29.791872024536133
1731747573.5694273,2100,30.116214752197266
1731747573.8668032,2110,30.19845199584961
1731747574.167588,2120,27.45220947265625
1731747574.464135,2130,28.80500030517578
1731747574.7458873,2140,26.088237762451172
1731747575.0209694,2150,34.50782012939453
1731747575.3169794,2160,30.28692054748535
1731747575.6066177,2170,31.552989959716797
1731747575.8979244,2180,29.00579261779785
1731747576.198173,2190,36.94725036621094
1731747576.4827905,2200,35.87603759765625
1731747576.773161,2210,24.690507888793945
1731747577.0515544,2220,28.52926254272461
1731747577.3383243,2230,30.864721298217773
1731747577.621462,2240,27.323593139648438
1731747577.9426153,2250,23.62561798095703
1731747578.2346952,2260,24.661785125732422
1731747578.5281358,2270,27.30016326904297
1731747578.7902896,2280,28.410301208496094
1731747579.089849,2290,27.699520111083984
1731747579.3906686,2300,27.876995086669922
1731747579.664217,2310,28.39293670654297
1731747579.9611228,2320,27.740257263183594
1731747580.24145,2330,27.252986907958984
1731747580.525553,2340,28.826318740844727
1731747580.8206704,2350,30.96172523498535
1731747581.1132202,2360,33.95121765136719
1731747581.399918,2370,28.8475341796875
1731747581.695393,2380,32.74516296386719
1731747581.9725657,2390,30.466474533081055
1731747582.285588,2400,28.678218841552734
1731747582.5500987,2410,23.313888549804688
1731747582.8597727,2420,23.51946258544922
1731747583.178656,2430,31.395206451416016
1731747583.4597394,2440,32.065895080566406
1731747583.8096297,2450,24.422592163085938
1731747584.0941832,2460,22.820884704589844
1731747584.395807,2470,24.17205238342285
1731747584.7113664,2480,32.10813903808594
1731747585.0706446,2490,28.798494338989258
1731747585.6401472,2500,24.172271728515625
1731747585.9865618,2510,25.941200256347656
1731747586.364489,2520,25.37917709350586
1731747586.8095357,2530,26.55564308166504
1731747587.2264276,2540,29.353511810302734
1731747587.6195345,2550,33.29248809814453
1731747587.9493284,2560,24.63776969909668
1731747588.227036,2570,31.40335464477539
1731747588.5133417,2580,26.39000701904297
1731747588.800629,2590,30.867658615112305
1731747589.094784,2600,27.89863395690918
